violDate,tag,location,city,state
2014-01-27 23:01:00,6AJ5892,O/S 700 S MONTFORD AVE,Baltimore,MD
2014-09-09 07:20:00,HWE9161,100 ALBEMARLE ST,Baltimore,MD
2014-08-14 08:15:00,7BG2724,400 WASHINGTON ST,Baltimore,MD
2014-07-14 23:10:00,UMI0051,1000 FLEET ST,Baltimore,MD
2014-04-16 12:16:00,6BG7918,2500 MARYLAND AVE,Baltimore,MD
2014-05-10 20:45:00,12256CE,U/B CROSS ST,Baltimore,MD
2014-07-15 09:58:00,7AW9953,800 ST PAUL ST,Baltimore,MD
2014-11-28 11:34:00,8AY0404,100 25TH ST,Baltimore,MD
2014-12-05 08:25:00,JLK2241,U/B ANN ST,Baltimore,MD
2014-09-01 14:10:00,501687,100 BLOOMSBERRY ST,Baltimore,MD
2014-10-07 14:17:00,DCU0030,U/B GARAGE FLEET AND EDEN,Baltimore,MD
2014-02-01 20:00:00,2AN9962,3000 CHESTNUT AVE,Baltimore,MD
2014-03-28 19:35:00,3BE4422,1600 MARYLAND AVE,Baltimore,MD
2014-12-30 07:45:00,6AC9464,2400 BARCLAY ST,Baltimore,MD
2014-08-10 12:15:00,1BD7226,E/S 1300 PONCA ST,Baltimore,MD
2014-03-22 11:40:00,5BTZ52,4100 ROLAND AVE,Baltimore,MD
2014-07-14 13:13:00,16X535,2200 BRUNT ST,Baltimore,MD
2014-11-05 11:44:00,1BF9181,1600 STONEWOOD RD,Baltimore,MD
2014-12-31 09:17:00,5AL3793,3600 BUENA VISTA AVE,Baltimore,MD
2014-03-06 11:22:00,WSK6582,100 PRESIDENT ST,Baltimore,MD
2014-04-21 11:27:00,9BE9678,2000 FAIRMOUNT AVE,Baltimore,MD
2014-12-26 12:11:00,4AV5815,2600 GARRETT AVE,Baltimore,MD
2014-01-28 10:46:00,77915CC,100 BROADWAY,Baltimore,MD
2014-01-14 20:56:00,7ELL70,1000 ALICEANNA,Baltimore,MD
2014-04-15 12:16:00,HZS0696,1900 PAYSON ST,Baltimore,MD
2014-03-20 15:15:00,8AZ0691,300 CHARLES ST,Baltimore,MD
2014-03-13 09:13:00,799M108,200 COLLINGTON AVE,Baltimore,MD
2014-09-29 16:57:00,1MD7347,901 CATHEDRAL ST,Baltimore,MD
2014-08-05 17:08:00,3BC6199,300 HIGH ST,Baltimore,MD
2014-05-02 00:48:00,JMW8475,U/B GAY ST,Baltimore,MD
2014-07-30 19:43:00,2AZR23,800 BATTERY AVE,Baltimore,MD
2014-11-25 10:44:00,2AY7688,200 READ ST,Baltimore,MD
2014-03-21 12:37:00,BKB0917,1000 36TH ST,Baltimore,MD
2014-10-01 12:52:00,EEF4012,800 BALTIMORE ST,Baltimore,MD
2014-09-16 12:00:00,28R654,U/B LOT FLEET AND EDEN,Baltimore,MD
2014-07-07 09:49:00,133908TT,800 LINDEN AVE,Baltimore,MD
2014-03-07 01:20:00,3AF3716,U/B CUSTOM HOUSE AVE,Baltimore,MD
2014-07-15 12:54:00,1BM3667,400 BROADWAY,Baltimore,MD
2014-03-08 21:49:00,Z24169,1000 HANOVER ST,Baltimore,MD
2014-12-18 12:35:00,8BDB04,3400 CHARLES ST,Baltimore,MD
2014-05-07 08:31:00,3AW2889,3100 GOUGH ST,Baltimore,MD
2014-08-05 09:39:00,03558CA,300 REDWOOD ST,Baltimore,MD
2014-11-20 13:30:00,1BE3788,1000 LIGHT ST,Baltimore,MD
2014-08-15 16:53:00,136360T,3400 EASTERN AVE,Baltimore,MD
2014-06-03 21:29:00,1AZ7900,U/B SOUTH ST,Baltimore,MD
2014-02-06 07:58:00,BEF9003,3100 ELLIOTT ST,Baltimore,MD
2014-11-12 10:37:00,91360HV,200 HOLIDAY ST,Baltimore,MD
2014-02-10 11:07:00,7AA1636,5100 ROLAND AVE,Baltimore,MD
2014-09-24 11:04:00,367072,100 FAYETTE ST,Baltimore,MD
2014-06-26 01:54:00,FPD1225,U/B RANDALL ST,Baltimore,MD
2014-01-04 19:00:00,1AV8011,S PACA ST,Baltimore,MD
2014-04-09 10:15:00,64M255,600 BALTIMORE ST,Baltimore,MD
2014-09-19 12:24:00,38080M2,2700 MARYLAND AVE,Baltimore,MD
2014-05-14 17:42:00,5BHM33,500 EXETER ST,Baltimore,MD
2014-02-03 17:27:00,90007CC,U/B HAMBURG ST,Baltimore,MD
2014-06-25 21:37:00,BPAY96,100 HEATH ST,Baltimore,MD
2014-08-25 19:46:00,1AW6749,1700 THAMES ST,Baltimore,MD
2014-04-12 13:33:00,LFY180,100 MT ROYAL AVE,Baltimore,MD
2014-10-07 09:23:00,LG92828,U/B CUSTOM HOUSE AVE,Baltimore,MD
2014-05-10 12:37:00,71K527,200 LINWOOD AVE,Baltimore,MD
2014-09-09 14:20:00,6BG6184,400 BALTIMORE ST,Baltimore,MD
2014-03-12 13:36:00,6BF6166,U/B LAFAYETTE AVE,Baltimore,MD
2014-05-06 11:56:00,LDB436,700 CENTRAL AVE,Baltimore,MD
2014-12-16 10:34:00,8BH1829,700 PARK AVE,Baltimore,MD
2014-12-26 08:49:00,9BP3209,2900 LANVALE ST,Baltimore,MD
2014-05-14 04:08:00,1AS6839,2100 GOUGH ST,Baltimore,MD
2014-10-03 16:05:00,3FGC51,300 33RD ST,Baltimore,MD
2014-05-19 18:01:00,PC27011,700 BROADWAY,Baltimore,MD
2014-01-24 09:22:00,683M579,2400 NORTH AVE,Baltimore,MD
2014-03-21 13:37:00,2BF8943,200 MONUMENT ST,Baltimore,MD
2014-09-15 09:13:00,8BL0827,2900 MCELDERRY ST,Baltimore,MD
2014-03-06 18:03:00,1BF3075,300 BROADWAY,Baltimore,MD
2014-10-16 17:46:00,1AV8458,2600 CHARLES ST,Baltimore,MD
2014-10-08 17:19:00,8AT6673,U/B CROSS ST,Baltimore,MD
2014-10-12 15:25:00,3AG2059,700 CENTRAL AVE,Baltimore,MD
2014-10-18 12:38:00,1BC6140,1200 DUNDALK AVE,Baltimore,MD
2014-04-09 13:33:00,66T578,1900 SWANSEA RD,Baltimore,MD
2014-10-07 10:24:00,4BA8471,3200 CALVERT ST,Baltimore,MD
2014-07-31 07:31:00,A255289,700 FREMONT AVE,Baltimore,MD
2014-04-03 11:49:00,794KJF,500 EXETER ST,Baltimore,MD
2014-04-11 00:04:00,TX177905,1700 EASTERN AVE,Baltimore,MD
2014-04-09 12:33:00,36215HV,100 FREMONT AVE,Baltimore,MD
2014-02-04 23:09:00,2ABT77,U/B RANDALL ST,Baltimore,MD
2014-05-05 15:33:00,WMB9485,500 BROADWAY,Baltimore,MD
2014-06-04 08:48:00,3AM1708,3800 STOKES DR,Baltimore,MD
2014-05-23 21:23:00,ADI,U/B HOLLIDAY ST,Baltimore,MD
2014-03-26 10:42:00,M728108,5100 CORDOVA AVE,Baltimore,MD
2014-12-20 03:20:00,FL2655,U/B MONTFORD AVE,Baltimore,MD
2014-05-05 12:54:00,7AT9020,700 CENTRAL AVE,Baltimore,MD
2014-01-30 13:42:00,1AS5395,800 WOLFE ST,Baltimore,MD
2014-06-28 19:44:00,27181M2,900 EASTERN AVE,Baltimore,MD
2014-12-17 11:49:00,5AC7344,400 LOT JFA,Baltimore,MD
2014-09-28 11:56:00,8BC0398,600 EXETER ST,Baltimore,MD
2014-07-24 11:58:00,3AZ1413,1600 29TH ST,Baltimore,MD
2014-11-20 12:36:00,4BR0229,21004 MCCULLOH ST,Baltimore,MD
2014-08-19 17:09:00,7AW2310,500 NORTHERN PKWY,Baltimore,MD
2014-05-14 17:43:00,6AH2594,U/B CHASE ST,Baltimore,MD
2014-02-25 02:19:00,2TP601,5500 BLAND AVE,Baltimore,MD
2014-04-04 09:50:00,BR7X586,1100 HOMEWOOD AVE,Baltimore,MD
2014-06-04 00:22:00,4AN3745,300 COLLINGTON AVE,Baltimore,MD
2014-06-10 11:12:00,8AX1152,1 CROSS ST,Baltimore,MD
2014-12-26 08:21:00,1AM7491,1400 POTOMAC ST,Baltimore,MD
2014-07-08 13:21:00,37F771,1200 CHARLES ST,Baltimore,MD
2014-04-17 07:58:00,FAN1055,2500 FLEET ST,Baltimore,MD
2014-02-19 13:18:00,56060CE,100 26TH ST,Baltimore,MD
2014-08-09 09:30:00,9AX3693,100 READ ST,Baltimore,MD
2014-09-23 16:01:00,9BK2759,3900 YORK RD,Baltimore,MD
2014-02-23 09:56:00,6AH1662,200 HIGHLAND AVE,Baltimore,MD
2014-12-30 14:43:00,9AM5730,1600 THAMES ST,Baltimore,MD
2014-12-14 13:50:00,F7911N,U/B HENRIETTA ST,Baltimore,MD
2014-04-24 12:34:00,9AJ6096,3400 GREENWAY,Baltimore,MD
2014-07-25 17:57:00,2DAZ50,1200 CHARLES ST,Baltimore,MD
2014-02-25 03:09:00,1BD7253,300 ANN ST,Baltimore,MD
2014-08-15 07:17:00,GRY7658,600 ST PAUL ST,Baltimore,MD
2014-07-23 13:26:00,8BC9302,700 BROADWAY,Baltimore,MD
2014-12-22 07:14:00,1BL0560,2400 FAYETTE ST,Baltimore,MD
2014-10-18 13:59:00,EGS514,2900 OVERLAND AVE,Baltimore,MD
2014-07-18 11:10:00,6BF8744,600 WARWICK AVE,Baltimore,MD
2014-02-12 01:57:00,5AX6859,1500 LIGHT ST,Baltimore,MD
2014-12-11 11:49:00,68P752,1200 CHARLES ST,Baltimore,MD
2014-06-28 16:45:00,PTN1520,600 BROADWAY,Baltimore,MD
2014-08-10 01:00:00,MZJJLE,U/B SOUTH ST,Baltimore,MD
2014-03-12 13:08:00,2FLP02,800 BROADWAY,Baltimore,MD
2014-03-20 16:00:00,6FAB49,100 CHARLES ST,Baltimore,MD
2014-08-05 08:28:00,6AN6540,1000 LAKEWOOD AVE,Baltimore,MD
2014-05-14 13:04:00,3BK1480,100 LAFAYETTE AVE,Baltimore,MD
2014-12-07 15:49:00,1DTZ88,800 EXETER ST,Baltimore,MD
2014-01-25 01:15:00,44672CA,900 CLINTON ST,Baltimore,MD
2014-12-13 21:36:00,52537M6,600 PRESIDENT ST,Baltimore,MD
2014-02-03 18:53:00,214M627,U/B BIDDLE ST,Baltimore,MD
2014-12-22 10:11:00,3AM9171,600 PRATT ST,Baltimore,MD
2014-04-05 17:15:00,38611CD,200 BARNEY ST,Baltimore,MD
2014-01-24 20:12:00,ZHB44S,1000 LIGHT ST,Baltimore,MD
2014-06-16 12:17:00,9AE1255,3100 PRESTON ST,Baltimore,MD
2014-10-15 19:02:00,FWB4703,U/B HAMBURG ST,Baltimore,MD
2014-01-23 01:42:00,3AV3037,200 CONKLING ST,Baltimore,MD
2014-10-23 21:49:00,517M475,700 CENTRAL AVE,Baltimore,MD
2014-12-19 12:36:00,1BM3977,800 WASHINGTON ST,Baltimore,MD
2014-06-14 16:35:00,647M625,E CHASE ST,Baltimore,MD
2014-09-09 11:15:00,4AS2769,1700 NORTH AVE,Baltimore,MD
2014-01-31 10:08:00,78589CE,600 MCCABE AVE,Baltimore,MD
2014-08-27 07:39:00,7AZ5490,2500 FAYETTE ST,Baltimore,MD
2014-11-18 12:20:00,3AW6048,E/S 400 E 32RD,Baltimore,MD
2014-07-07 12:39:00,3BK2899,500 EXETER ST,Baltimore,MD
2014-04-30 10:03:00,6AY1522,U/B CUSTOM HOUSE AVE,Baltimore,MD
2014-04-06 11:57:00,839M419,6200 EASTERN AVE,Baltimore,MD
2014-11-22 23:33:00,3BR3588,U/B COMMERCE ST,Baltimore,MD
2014-01-14 12:53:00,2AJ7959,3100 ABELL AVE,Baltimore,MD
2014-05-17 09:02:00,FQA9119,200 N EUTAW ST,Baltimore,MD
2014-09-18 20:07:00,8BE4044,2800 DENHAM CR N,Baltimore,MD
2014-10-29 12:15:00,JKE3813,1000 CHARLES ST,Baltimore,MD
2014-02-19 09:44:00,8BG1661,300 DOLPHIN ST,Baltimore,MD
2014-03-21 09:06:00,93V655,3600 ROLAND AVE,Baltimore,MD
2014-08-20 21:58:00,5AN3609,200 LAFAYETTE AVE,Baltimore,MD
2014-09-08 10:31:00,VBJ36E,2200 MADISON AVE,Baltimore,MD
2014-05-27 09:08:00,9FLT23,1458 WOODALL ST,Baltimore,MD
2014-05-13 10:34:00,WVL4419,400 BALTIMORE ST,Baltimore,MD
2014-06-02 08:37:00,2BG8941,1800 EUTAW PL,Baltimore,MD
2014-05-24 15:07:00,DZE940,1000 LEADENHALL ST,Baltimore,MD
2014-05-06 15:16:00,5EPJ33,500 CASTLE ST,Baltimore,MD
2014-02-11 05:28:00,6BF2730,E/S 100 MSOHER ST,Baltimore,MD
2014-01-14 02:51:00,VEJ323,400 COLLINGTON AVE,Baltimore,MD
2014-11-18 15:01:00,3BK0459,700 BROADWAY,Baltimore,MD
2014-01-04 21:38:00,4AA0022,111 MARKET PL,Baltimore,MD
2014-11-03 17:07:00,3AJ9169,U/B BIDDLE ST,Baltimore,MD
2014-12-08 11:20:00,A206692,E/S U/BE READ ST,Baltimore,MD
2014-02-28 10:01:00,JMC229,U/B EUTAW ST,Baltimore,MD
2014-10-02 08:04:00,2CBE47,1 POPPLETON ST,Baltimore,MD
2014-05-23 07:09:00,5BD6043,500 FAYETTE ST,Baltimore,MD
2014-07-01 16:40:00,FP7465,3200 ERDMAN AVE,Baltimore,MD
2014-04-03 02:43:00,Z19992,2500 FAIRMOUNT AVE,Baltimore,MD
2014-05-02 13:45:00,76550CE,500 CASTLE ST,Baltimore,MD
2014-05-19 17:03:00,3BL8674,500 BROADWAY,Baltimore,MD
2014-12-24 10:08:00,K8986V,3200 LOMBARD ST,Baltimore,MD
2014-01-30 19:44:00,7BB2156,200 LAFAYETTE AVE,Baltimore,MD
2014-07-30 07:46:00,3AZ6682,900 CALVERT ST,Baltimore,MD
2014-02-18 10:02:00,9AB7886,606 WASHINGTON ST,Baltimore,MD
2014-12-31 13:04:00,4AJ5779,5500 HARFORD RD,Baltimore,MD
2014-03-27 15:00:00,7AX7970,200 LEXINGTON ST,Baltimore,MD
2014-10-07 08:36:00,8DZM19,800 RESERVOIR ST,Baltimore,MD
2014-08-13 15:38:00,9AN7877,837 BOND ST,Baltimore,MD
2014-02-06 08:28:00,XDR8388,3800 BONNER RD,Baltimore,MD
2014-11-20 08:35:00,56227B,3500 ESTHER PL,Baltimore,MD
2014-08-28 19:49:00,6BG4126,1800 THAMES ST,Baltimore,MD
2014-06-09 17:13:00,7AZ4687,600 BALTIMORE ST,Baltimore,MD
2014-11-07 22:00:00,80299CC,300 E 20TH ST,Baltimore,MD
2014-10-14 10:13:00,66033EN,3100 CALVERT ST,Baltimore,MD
2014-02-19 08:38:00,4BA3951,1200 OSTEND ST,Baltimore,MD
2014-08-08 10:05:00,1AN1597,1000 BRENTWOOD AVE,Baltimore,MD
2014-05-21 07:48:00,8AZ0068,500 HIGHLAND AVE,Baltimore,MD
2014-09-08 10:32:00,JGP3000,1500 CHARLES ST,Baltimore,MD
2014-10-24 08:52:00,5BL3707,1200 STRICKER ST,Baltimore,MD
2014-11-21 07:50:00,7AP9444,1000 HOMEWOOD AVE,Baltimore,MD
2014-09-23 11:23:00,SHRTC8K,2400 WINDSOR AVE,Baltimore,MD
2014-04-22 08:24:00,62826Z,U/B COLLINGTON AVE,Baltimore,MD
2014-09-19 17:33:00,KZ1936,3400 ST PAUL ST,Baltimore,MD
2014-03-14 17:07:00,7AZ6108,500 ENSOR ST,Baltimore,MD
2014-01-31 00:54:00,GZH5823,1600 CLARKSON ST,Baltimore,MD
2014-02-03 14:29:00,82N232,U/B CROSS ST,Baltimore,MD
2014-09-30 13:46:00,5AM2592,2900 O'DONNELL ST,Baltimore,MD
2014-05-12 10:58:00,4DRF30,800 BALTIMORE ST,Baltimore,MD
2014-11-05 11:25:00,593M620,1200 CHARLES ST,Baltimore,MD
2014-04-08 11:28:00,3GBB54,4714 NORWOOD AVE,Baltimore,MD
2014-08-05 09:20:00,3BB7403,1600 MOUNT ST,Baltimore,MD
2014-03-28 15:28:00,C67CXJ,3700 BALTIMORE ST,Baltimore,MD
2014-04-17 09:46:00,4BK2448,400 COLLINGTON AVE,Baltimore,MD
2014-05-20 14:32:00,DV4645,1000 FORREST ST,Baltimore,MD
2014-05-07 18:06:00,2AR8643,200 WOLFE ST,Baltimore,MD
2014-08-25 11:46:00,5BK5576,200 HOLLIDAY ST,Baltimore,MD
2014-06-03 13:20:00,7BK6881,1800 RAMSAY ST,Baltimore,MD
2014-08-05 10:16:00,4CAS48,1600 BARCLAY ST,Baltimore,MD
2014-08-26 16:07:00,11891CC,100 BALTIMORE ST,Baltimore,MD
2014-10-28 11:41:00,5AF5602,300 22ND ST,Baltimore,MD
2014-10-08 11:35:00,6BF9809,500 LOT JFB,Baltimore,MD
2014-05-30 08:02:00,5AF6923,1200 CALHOUN ST,Baltimore,MD
2014-10-08 11:21:00,9AZ1772,U/B CHASE ST,Baltimore,MD
2014-03-20 08:32:00,4BB0744,200 CALHOUN ST,Baltimore,MD
2014-12-31 11:40:00,5AZ1934,2200 MONUMENT ST,Baltimore,MD
2014-04-25 02:15:00,28573M3,800 KENWOOD AVE,Baltimore,MD
2014-03-26 12:10:00,775BBG,300 CHARLES ST,Baltimore,MD
2014-11-05 11:05:00,7AA1544,2000 FAIRMOUNT AVE,Baltimore,MD
2014-07-02 19:34:00,4AB7253,1700 THAMES ST,Baltimore,MD
2014-02-28 18:42:00,725M693,1200 MARSHALL ST,Baltimore,MD
2014-06-13 17:03:00,L755SS,3200 ST PAUL ST,Baltimore,MD
2014-05-23 04:49:00,FLH2731,800 ROSE ST,Baltimore,MD
2014-06-13 08:16:00,1BM8331,1300 KENWOOD AVE,Baltimore,MD
2014-03-29 09:16:00,1AE0072,300 MONUMENT ST,Baltimore,MD
2014-06-10 11:25:00,1BXC16,3816 HICKORY AVE,Baltimore,MD
2014-07-28 18:18:00,5BD9506,2000 JEFFERSON ST,Baltimore,MD
2014-02-20 09:01:00,7BC7420,1500 MONTPELIER ST,Baltimore,MD
2014-05-29 08:21:00,EUE5154,200 WASHINGTON ST,Baltimore,MD
2014-05-27 11:39:00,9AR0627,2300 JEFFERSON ST,Baltimore,MD
2014-11-15 14:31:00,4AW3399,4600 YORK RD,Baltimore,MD
2014-02-14 10:41:00,GDS6100,3300 GUILFORD AVE,Baltimore,MD
2014-11-13 18:00:00,1BT8737,500 ALBERMAN ST,Baltimore,MD
2014-11-20 07:39:00,2FFZ49,800 ARGONNE DR,Baltimore,MD
2014-11-12 13:28:00,M272800,5700 SMITH AVE,Baltimore,MD
2014-01-05 12:00:00,4BB8828,O/S,Baltimore,MD
2014-04-08 07:54:00,8BG2835,4700 LOCH RAVEN BLVD,Baltimore,MD
2014-08-07 19:48:00,PC206128,1400 HANOVER ST,Baltimore,MD
2014-02-06 11:05:00,GSR326,800 SCOTT ST,Baltimore,MD
2014-01-28 11:10:00,5BH0676,800 HOLLINS ST,Baltimore,MD
2014-03-31 19:57:00,6AV4480,U/B CROSS ST,Baltimore,MD
2014-11-06 17:52:00,42070M7,900 36TH ST,Baltimore,MD
2014-05-05 09:19:00,6AT7033,1800 EASTERN AVE,Baltimore,MD
2014-03-24 07:37:00,1BD0928,4500 CHARLES ST,Baltimore,MD
2014-07-10 10:27:00,7AX5299,400 EUTAW ST,Baltimore,MD
2014-09-03 15:01:00,7BL6562,U/B CALVERT ST,Baltimore,MD
2014-01-14 16:01:00,1MD6935,400 SARATOGA ST,Baltimore,MD
2014-12-18 09:06:00,68689CF,U/B CHASE ST,Baltimore,MD
2014-03-01 21:12:00,4BNS53,800 BATTERY AVE,Baltimore,MD
2014-06-11 09:03:00,RAV5899,3100 BANK ST,Baltimore,MD
2014-02-05 09:56:00,T931714T,U/B CARROLLTON AVE,Baltimore,MD
2014-11-29 19:25:00,61582CE,13S EUTAW ST,Baltimore,MD
2014-05-06 14:16:00,56937B,200 BROADWAY,Baltimore,MD
2014-11-03 08:56:00,5BD5460,1500 N MILTON AVE,Baltimore,MD
2014-07-02 17:49:00,DK4454,400 REDWOOD ST,Baltimore,MD
2014-07-01 15:36:00,JLT9255,4700 EASTERN AVE,Baltimore,MD
2014-03-21 14:35:00,BMJ7425,5100 SUNSET RD,Baltimore,MD
2014-03-13 08:31:00,WMJ2692,3500 ST PAUL ST,Baltimore,MD
2014-10-17 11:30:00,3BM1266,2400 CHARLES ST,Baltimore,MD
2014-06-26 19:45:00,9670UB,300 WARREN AVE,Baltimore,MD
2014-03-24 11:59:00,A187073,1600 CEDDOX ST,Baltimore,MD
2014-04-27 11:28:00,023971TT,1800 THAMES ST,Baltimore,MD
2014-04-13 15:30:00,1BG8096,900 HENRY ST,Baltimore,MD
2014-02-07 03:20:00,7AY9108,200 CHANCERY RD,Baltimore,MD
2014-09-26 17:55:00,6AM5939,1000 CHARLES ST,Baltimore,MD
2014-11-10 13:19:00,2BD8319,1900 ASHLAND AVE,Baltimore,MD
2014-09-20 17:28:00,HVM7227,U/B PINE ST,Baltimore,MD
2014-05-01 02:56:00,6AL3045,E/S 200 E READ ST,Baltimore,MD
2014-12-15 09:52:00,WPW5552,1600 LANVALE ST,Baltimore,MD
2014-08-14 15:22:00,8BG2414,600 PARK AVE,Baltimore,MD
2014-08-22 13:31:00,319E77,200 CHARLES ST,Baltimore,MD
2014-09-30 11:56:00,3BK1045,400 20TH ST,Baltimore,MD
2014-09-13 12:43:00,3FHX40,1300 ST PAUL ST,Baltimore,MD
2014-10-20 13:14:00,BLW2846,U/B PACA ST,Baltimore,MD
2014-10-31 07:34:00,8DVF94,100 PARKIN ST,Baltimore,MD
2014-11-06 20:05:00,2BM8409,1200 CHARLES ST,Baltimore,MD
2014-06-27 15:45:00,STC5088,U/B CROSS ST,Baltimore,MD
2014-03-11 11:41:00,2EKF04,1700 EAGER ST,Baltimore,MD
2014-04-03 16:38:00,6DZF18,5000 YORK RD,Baltimore,MD
2014-12-17 07:21:00,GRR8884,U/B EUTAW ST,Baltimore,MD
2014-04-01 13:48:00,T848845T,U/B LOT MCELDERRY AND DUNCAN,Baltimore,MD
2014-08-28 12:50:00,95N778,1000 ST PAUL ST,Baltimore,MD
2014-10-29 11:57:00,37633CF,1200 LIGHT ST,Baltimore,MD
2014-04-13 12:06:00,9FTZ72,1100 PINE HEIGHTS AVE,Baltimore,MD
2014-07-09 12:11:00,4AS0766,3100 BANCROFT RD,Baltimore,MD
2014-11-12 13:22:00,JWB830,100 PARKIN ST,Baltimore,MD
