violDate,tag,location,city,state
2013-06-06 10:47:00,9AE2882,300 MARYDELL RD,Baltimore,MD
2013-12-21 17:23:00,6BE8988,U/B 35TH ST,Baltimore,MD
2013-07-29 11:42:00,03600Y,700 BROADWAY,Baltimore,MD
2013-05-23 11:42:00,3AS3295,300 BALTIMORE ST,Baltimore,MD
2013-06-04 11:54:00,3AR5701,300 20TH ST,Baltimore,MD
2013-04-30 09:43:00,A061152,U/B PACA ST,Baltimore,MD
2013-04-11 11:43:00,7AZ6124,800 PRATT ST,Baltimore,MD
2013-12-24 03:53:00,1GDD55,3200 BALTIMORE ST,Baltimore,MD
2013-12-04 15:26:00,6GCT60,U/B JONES FALL LOT,Baltimore,MD
2013-12-26 11:48:00,2AD0895,4100 MASSACHUSETTS AVE,Baltimore,MD
2013-03-28 10:22:00,3AW9567,5100 PERRING PKWY,Baltimore,MD
2013-02-16 16:34:00,7FBF70,1900 BANK ST,Baltimore,MD
2013-09-05 14:00:00,55312Z,U/B EAGER ST,Baltimore,MD
2013-07-18 18:24:00,2BYG81,1700 MADISON ST,Baltimore,MD
2013-10-23 09:26:00,5BD6285,608 GOLD ST,Baltimore,MD
2013-12-22 11:29:00,5CHL88,1500 WOODBOURNE AVE,Baltimore,MD
2013-04-19 13:23:00,T713192T,900 GREENMOUNT AVE,Baltimore,MD
2013-07-29 11:44:00,BRP0445,U/B PAYSON ST,Baltimore,MD
2013-09-06 21:03:00,6AD5484,100 39TH ST,Baltimore,MD
2013-09-05 18:53:00,LBD758,100 OSTEND ST,Baltimore,MD
2013-07-11 16:04:00,5BB6440,100 CHARLES ST,Baltimore,MD
2013-06-28 10:39:00,JFF6910,4000 MASSACHUSETTS AVE,Baltimore,MD
2013-10-08 14:34:00,8AH6049,400 EATON ST,Baltimore,MD
2013-03-29 07:37:00,HXP6341,Orleans St WB @ Kenwood Ave,Baltimore,MD
2013-05-24 07:50:00,KWL874,1600 LIGHT ST,Baltimore,MD
2013-12-10 21:58:00,17920CD,100 ELLWOOD AVE,Baltimore,MD
2013-05-19 09:53:00,685M379,800 ALICEANNA ST,Baltimore,MD
2013-03-29 00:35:00,2AR3738,Reisterstown Road NB @ Menlo S,Baltimore,MD
2013-03-01 08:18:00,2AH8451,3800 FAIRVIEW AVE,Baltimore,MD
2013-10-16 13:39:00,7AV3257,5000 HILLEN RD,Baltimore,MD
2013-12-21 18:27:00,2AV3437,300 REDWOOD ST,Baltimore,MD
2013-06-24 12:02:00,7AZ9597,2700 BIDDLE ST,Baltimore,MD
2013-12-02 17:11:00,5BKC82,5100 ROLAND AVE,Baltimore,MD
2013-10-31 10:27:00,3AG1282,21 N CLINTON ST,Baltimore,MD
2013-08-01 09:45:00,1AP9546,100 PRESIDENT ST,Baltimore,MD
2013-12-17 18:04:00,4AR0288,300 BROADWAY,Baltimore,MD
2013-12-09 18:00:00,1DFT62,404 WASHINGTON ST,Baltimore,MD
2013-03-26 18:07:00,XHT6320,1400 MARYLAND AVE,Baltimore,MD
2013-05-24 09:35:00,3DKZ68,200 GREENE ST,Baltimore,MD
2013-12-14 21:23:00,4AT9969,700 LAKEWOOD AVE,Baltimore,MD
2013-12-22 23:11:00,5AV6207,U/B COMMERCE ST,Baltimore,MD
2013-11-09 22:12:00,9AR3398,1100 ST PAUL ST,Baltimore,MD
2013-05-21 12:17:00,9AW4689,3200 Lot Waverly,Baltimore,MD
2013-08-16 12:00:00,6AP3379,1932 LIGHT ST REAR OF,Baltimore,MD
2013-05-28 09:17:00,T778175T,3600 ROLAND AVE,Baltimore,MD
2013-04-21 05:51:00,69T088,4400 WRENWOOD AVE,Baltimore,MD
2013-11-20 17:41:00,3BF7441,500 WILSON ST,Baltimore,MD
2013-07-02 13:24:00,7AS1198,1800 LAFAYETTE AVE,Baltimore,MD
2013-09-03 07:56:00,3AC2049,2700 THE ALAMEDA,Baltimore,MD
2013-01-30 13:02:00,9AN7165,700 CATHEDRAL ST,Baltimore,MD
2013-10-02 18:57:00,JCW7302,3400 ST PAUL ST,Baltimore,MD
2013-03-29 19:05:00,5EEM60,Windsor Mill Rd EB @ Crimea Rd,Baltimore,MD
2013-11-15 08:42:00,7AM5554,1200 EAGER ST,Baltimore,MD
2013-08-05 12:14:00,5FMP85,1700 CHASE ST,Baltimore,MD
2013-11-17 00:31:00,5AY6189,400 Lot JFA,Baltimore,MD
2013-08-01 18:32:00,64794R T,1700 THAMES ST,Baltimore,MD
2013-05-24 09:43:00,T757773T,500 DENISON ST,Baltimore,MD
2013-11-29 10:52:00,MRG359,1000 CENTRAL AVE,Baltimore,MD
2013-07-01 13:34:00,1BA8557,U/B WILKES LN,Baltimore,MD
2013-03-22 13:35:00,5AY9957,2700 PRESTON ST,Baltimore,MD
2013-12-24 08:32:00,5AL1530,800 LENNOX ST,Baltimore,MD
2013-12-19 04:10:00,66985CE,300 GITTINGS ST,Baltimore,MD
2013-09-15 10:11:00,2A11882,100 WEST ST,Baltimore,MD
2013-08-16 13:22:00,4AX8428,5500 BELAIR RD,Baltimore,MD
2013-06-10 20:00:00,2BB4536,E/S 1700 BROADWAY ST,Baltimore,MD
2013-04-01 18:49:00,4AZ6173,Druid Hill Ave EB @ Retreat St,Baltimore,MD
2013-03-07 15:01:00,3AY1792,AuchentorolyNB n of GwynnsFall,Baltimore,MD
2013-01-26 12:00:00,0WG589,200 S CALVERT,Baltimore,MD
2013-07-19 11:45:00,87901CA,U/B COMMERCE ST,Baltimore,MD
2013-05-21 08:59:00,9AX4808,2600 BERYL AVE,Baltimore,MD
2013-07-11 08:00:00,8AG5606,3500 POWHATAN AVE,Baltimore,MD
2013-12-26 09:26:00,3AY9759,U/B PACA ST,Baltimore,MD
2013-01-30 14:46:00,5EWF38,3904 GROVELAND AVE,Baltimore,MD
2013-12-21 19:22:00,P20CMF,3200 ST PAUL ST,Baltimore,MD
2013-12-01 17:42:00,ROUGE11,800 BOND ST,Baltimore,MD
2013-08-19 09:20:00,3AG9733,700 BEAVERBROOK RD,Baltimore,MD
2013-07-27 23:25:00,6BXN04,2 CALVERT ST,Baltimore,MD
2013-11-28 14:00:00,6AK4695,3001 SEABURY RD,Baltimore,MD
2013-07-12 23:18:00,LXS5787,600 POPLAR GROVE,Baltimore,MD
2013-07-15 08:23:00,6BA4473,600 POTOMAC ST,Baltimore,MD
2013-04-03 16:31:00,T645958T,800 LOMBARD ST,Baltimore,MD
2013-08-20 12:09:00,8202984,U/B WEST ST,Baltimore,MD
2013-08-10 19:45:00,N35472,1500 THAMES ST,Baltimore,MD
2013-05-24 10:50:00,7AK660,230 N EUTAW,Baltimore,MD
2013-07-15 01:15:00,DEG8489,700 POPLAR GROVE,Baltimore,MD
2013-08-02 12:27:00,1DRR90,1300 HANOVER ST,Baltimore,MD
2013-12-18 10:53:00,270215,2800 CRESMONT AVE,Baltimore,MD
2013-09-26 09:57:00,WSC7083,200 EUTAW ST,Baltimore,MD
2013-11-29 09:19:00,5AJ8252,4100 FAIRFAX RD,Baltimore,MD
2013-10-25 13:37:00,BME7842,300 CATHEDRAL ST,Baltimore,MD
2013-10-17 09:56:00,8AT1302,600 LAURENS ST,Baltimore,MD
2013-08-11 23:08:00,5BB1259,U/B CALVERT ST,Baltimore,MD
2013-12-30 20:28:00,3AT7226,3100 ST PAUL ST,Baltimore,MD
2013-02-01 12:49:00,EUM3255,500 SARATOGA ST/GREENE LOT,Baltimore,MD
2013-11-04 12:41:00,6BD0674,2100 PRESTON ST,Baltimore,MD
2013-07-22 13:19:00,4AX1164,2000 LEXINGTON ST,Baltimore,MD
2013-07-19 08:30:00,2AN2563,4000 BONNER RD,Baltimore,MD
2013-05-03 12:31:00,3AZ4348,400 CATHEDRAL ST,Baltimore,MD
2013-09-25 11:44:00,XLU 2170,1714 PRATT ST,Baltimore,MD
2013-02-25 09:56:00,7AS0366,1000 MORTON ST,Baltimore,MD
2013-07-22 08:19:00,3AR0705,4900 LAUREL AVE,Baltimore,MD
2013-08-30 10:19:00,BAU9538,3200 LOVEGROVE ST,Baltimore,MD
2013-12-14 08:45:00,Z12809,U/B HUGHES ST,Baltimore,MD
2013-11-24 10:35:00,4AH9142,500 PRATT ST,Baltimore,MD
2013-05-22 07:23:00,T755227T,1600 LOMBARD ST,Baltimore,MD
2013-06-07 11:56:00,320M502,1500 COLD SPRING LN,Baltimore,MD
2013-05-03 14:12:00,HOD127 A,200 DAVIS ST,Baltimore,MD
2013-03-21 07:52:00,8AX4109,2700 FENWICK AVE,Baltimore,MD
2013-11-16 13:05:00,34945M0,3100 GREENMOUNT AVE,Baltimore,MD
2013-12-08 11:08:00,5BD1094,1900 CHARLES ST,Baltimore,MD
2013-10-27 09:36:00,9AB4890,5819 CLEARSPRING,Baltimore,MD
2013-03-20 07:20:00,42145M2,00 LINWOOD AVE,Baltimore,MD
2013-11-24 00:02:00,BAL1120,1100 RACE ST,Baltimore,MD
2013-05-24 19:47:00,1AG6989,12 CROSS ST,Baltimore,MD
2013-12-28 22:04:00,A080657,E/S 1200 SOUTH CHARLES ST,Baltimore,MD
2013-02-14 19:15:00,81507Z,1600 MARYLAND AVE,Baltimore,MD
2013-12-20 20:48:00,6AA2373,900 NORTH HILL RD,Baltimore,MD
2013-11-23 20:22:00,JBJ7754,1300 CLARKSON ST,Baltimore,MD
2013-04-09 11:41:00,4FVG42,2000 MCELDERRY ST,Baltimore,MD
2013-12-10 05:43:00,1BA5534,3700 BONVIEW AVE,Baltimore,MD
2013-11-26 18:26:00,DZD9219,921 CHARLES ST,Baltimore,MD
2013-04-29 11:00:00,5AL1893,2200 LIBERTY HGTS AVE,Baltimore,MD
2013-12-24 14:38:00,DPL680,700 CENTRAL AVE,Baltimore,MD
2013-08-06 15:52:00,234M059,U/B CENTRE ST,Baltimore,MD
2013-12-04 09:29:00,7AR0035,501 FAYETTE ST,Baltimore,MD
2013-11-30 20:19:00,4BA8762,100 MONTGOMERY ST,Baltimore,MD
2013-12-07 13:22:00,40836M8,U/B COLLINGTON AVE,Baltimore,MD
2013-11-25 11:11:00,5AY9835,1800 MCKEAN AVE,Baltimore,MD
2013-05-15 10:14:00,8AP1778,500 ALLENDALE ST,Baltimore,MD
2013-12-30 12:12:00,M609588,1301 SHERWOOD AVE,Baltimore,MD
2013-04-21 03:27:00,91P698,1000 EDMONDSON AVE,Baltimore,MD
2013-12-04 16:27:00,9AR1575,200 FULTON AVE,Baltimore,MD
2013-08-03 10:19:00,7AZ6203,O/S 600 BELLE GROVE,Baltimore,MD
2013-10-03 11:52:00,T826813T,3003 CHRISTOPHER AVE,Baltimore,MD
2013-11-05 13:45:00,5BD8586,100 E BALTIMORE ST,Baltimore,MD
2013-12-31 10:03:00,9AG7233,2700 MARYLAND AVE,Baltimore,MD
2013-11-29 07:34:00,20856CF,2600 MADISON ST,Baltimore,MD
2013-09-09 09:16:00,6AG7684,100 20TH ST,Baltimore,MD
2013-08-15 08:14:00,WUM1719,3200 LOMBARD ST,Baltimore,MD
2013-12-24 11:34:00,9BB3129,6300 EASTERN AVE,Baltimore,MD
2013-05-31 12:31:00,8BJP29,1200 AUGUSTA AVE,Baltimore,MD
2013-10-01 17:52:00,A164079,5500 HARFORD RD,Baltimore,MD
2013-06-04 12:51:00,00891M5,1400 HARPER ST,Baltimore,MD
2013-05-27 13:21:00,1BA8574,E/S 2810 E MONUMENT ST,Baltimore,MD
2013-12-17 11:27:00,7GAL62,1000 CHARLES ST,Baltimore,MD
2013-12-14 09:25:00,337M346,3100 CRITTENTON PL,Baltimore,MD
2013-12-17 17:49:00,9AG1333,3200 GREENMOUNT AVE,Baltimore,MD
2013-10-05 16:09:00,5KHT326,800 36TH ST,Baltimore,MD
2013-10-31 09:43:00,4AX2009,100 KOSSUTH ST,Baltimore,MD
2013-11-08 01:52:00,9AT0232,600 ANN ST,Baltimore,MD
2013-11-29 12:09:00,57072M5,300 SMALLWOOD ST,Baltimore,MD
2013-09-15 15:08:00,6BC3212,1100 LEADENHALL ST,Baltimore,MD
2013-11-23 20:53:00,MRR115,900 TYSON ST,Baltimore,MD
2013-05-20 17:16:00,4AS0493,600 PARK AVE,Baltimore,MD
2013-10-11 13:47:00,6AV5004,400 WOLFE ST,Baltimore,MD
2013-11-15 08:23:00,6BF3053,2800 ELLICOTT DWY,Baltimore,MD
2013-11-19 08:35:00,6BE2904,2700 GUILFORD AVE,Baltimore,MD
2013-05-25 09:31:00,6MD4944,200 KEY HWY,Baltimore,MD
2013-11-27 07:56:00,11004Z,1400 MULBERRY ST,Baltimore,MD
2013-11-02 22:11:00,8BD5094,800 BOND ST,Baltimore,MD
2013-12-30 04:29:00,9AAB43,600 KENWOOD AVE,Baltimore,MD
2013-08-19 12:07:00,3BC6978,1400 MT ROYAL AVE,Baltimore,MD
2013-12-11 11:18:00,7AW3862,200 BROADWAY,Baltimore,MD
2013-10-24 14:53:00,T896108T,400 CONKLING ST,Baltimore,MD
2013-05-31 08:43:00,5AY8808,200 COLLINGTON AVE,Baltimore,MD
2013-03-18 14:28:00,48230BY,N Hilton NB n of Monastery Ave,Baltimore,MD
2013-06-09 12:29:00,T778958T,U/B CALVERT ST,Baltimore,MD
2013-09-22 10:37:00,7AJ0692,100 EUTAW ST,Baltimore,MD
2013-11-04 10:13:00,7BD3738,2400 CALVERT ST,Baltimore,MD
2013-11-02 14:22:00,8FDY42,1600 WINFORD RD,Baltimore,MD
2013-04-12 09:29:00,T700010T,700 LUZERNE AVE,Baltimore,MD
2013-07-28 10:29:00,4AW4339,3000 KENYON AVE,Baltimore,MD
2013-07-16 16:13:00,22570HT,1900 HARFORD RD,Baltimore,MD
2013-10-04 16:50:00,3AY3967,200 N EUTAW,Baltimore,MD
2013-06-24 12:15:00,3AY2526,300 CHARLES ST,Baltimore,MD
2013-08-23 07:59:00,9AY4218,1500 FRIENDSHIP ST,Baltimore,MD
2013-10-22 20:08:00,A6775J,800 ALICEANNA ST,Baltimore,MD
2013-06-13 21:18:00,4AD7564,U/B CROSS ST,Baltimore,MD
2013-12-31 11:04:00,73T541,300 ALBEMARLE ST,Baltimore,MD
2013-10-24 07:21:00,4AS0885,U/B FRANKLIN ST,Baltimore,MD
2013-08-22 17:22:00,LBD377,300 LIGHT ST,Baltimore,MD
2013-05-31 08:17:00,9AW6723,1400 EAGER ST,Baltimore,MD
2013-11-01 08:08:00,3BA0439,1800 WOLFE ST,Baltimore,MD
2013-07-19 07:56:00,2AE3949,1900 BOONE ST,Baltimore,MD
2013-12-09 09:14:00,4BVC74,400 CHARLES ST,Baltimore,MD
2013-09-24 09:19:00,5AY9616,600 LAKEWOOD AVE,Baltimore,MD
2013-05-17 12:29:00,9EZL49,1300 CHARLES ST,Baltimore,MD
2013-05-05 11:15:00,SG23812,1000 LIGHT ST,Baltimore,MD
2013-12-06 07:39:00,9BC5700,2000 KENNEDY AVE,Baltimore,MD
2013-03-28 19:15:00,359M931,1300 HANOVER ST,Baltimore,MD
2013-03-12 18:45:00,39120CE,Harford Rd SB @ Kentucky Ave,Baltimore,MD
2013-11-07 10:52:00,3AR9042,2800 BELVEDERE AVE,Baltimore,MD
2013-12-22 14:21:00,6BF0085,3200 GREENMOUNT AVE,Baltimore,MD
2013-04-20 16:02:00,6AP3118,E/S 200 N EUTAW ST,Baltimore,MD
2013-11-15 12:02:00,1BE4820,900 HARLEM AVE,Baltimore,MD
2013-10-30 15:06:00,999483,800 EUTAW ST,Baltimore,MD
2013-12-23 00:12:00,4BE5381,3900 FRISBY ST,Baltimore,MD
2013-10-26 09:33:00,HGH7994,300 WASHINGTON ST,Baltimore,MD
2013-10-15 10:04:00,50562M3,400 W REDWOD ST,Baltimore,MD
2013-11-15 01:08:00,8BD6595,700 BOND ST,Baltimore,MD
2013-12-18 13:50:00,R01LYY,3300 CLARKS LN,Baltimore,MD
2013-10-17 19:24:00,9AK5795,600 FREMONT AVE,Baltimore,MD
2013-10-17 16:56:00,6EDS36,200 MONUMENT ST,Baltimore,MD
2013-11-26 21:43:00,5BD8506,900 EASTERN AVE,Baltimore,MD
2013-03-21 13:14:00,7AT9681,400 HOWARD ST,Baltimore,MD
2013-03-09 10:05:00,7AZ4479,400 GITTINGS ST,Baltimore,MD
2013-07-28 18:13:00,1FRT92,900 STILES ST,Baltimore,MD
2013-03-11 16:09:00,4AW1794,1800 CALVERT ST,Baltimore,MD
2013-12-15 19:01:00,EMM036,U/B OSTEND ST,Baltimore,MD
2013-04-30 12:21:00,9AZ2706,2600 LOYOLA SOUTHWAY,Baltimore,MD
2013-10-24 14:59:00,M711434,2000 FAYETTE ST,Baltimore,MD
2013-04-02 11:12:00,99586CD,AuchentorolySB n of GwynnsFall,Baltimore,MD
2013-02-28 09:05:00,9AW6881,1500 WINCHESTER ST,Baltimore,MD
2013-11-11 11:12:00,A257106,1300 CHARLES ST,Baltimore,MD
2013-11-18 13:24:00,XC805789,2100 HOLLINS ST,Baltimore,MD
2013-09-18 11:42:00,KOO1962,1100 LIGHT ST,Baltimore,MD
2013-02-08 11:17:00,7AMC92,5915 WINTHROPE AVE,Baltimore,MD
2013-12-10 16:42:00,1AP673,1200 CHARLES ST,Baltimore,MD
2013-11-06 11:53:00,4BD5259,800 LOMBARD ST,Baltimore,MD
2013-08-31 23:46:00,8BB5562,U/B CALVERT ST,Baltimore,MD
2013-12-12 13:32:00,6AZ7007,1700 ALICEANNA ST,Baltimore,MD
2013-06-26 09:54:00,8AT6720,600 PARK AVE,Baltimore,MD
2013-07-30 19:00:00,3AP2584,RUSSELL ST,Baltimore,MD
2013-05-19 00:45:00,7AX5200,200 CASTLE ST,Baltimore,MD
2013-05-03 12:22:00,HM1805,400 CATHEDRAL ST,Baltimore,MD
2013-05-06 17:42:00,T746470T,3400 EASTERN AVE,Baltimore,MD
2013-03-26 12:26:00,26849Z,AuchentorolyNB n of GwynnsFall,Baltimore,MD
2013-12-02 11:48:00,45L490,1 CROSS ST,Baltimore,MD
2013-06-10 10:40:00,T727835T,U/B SOUTH ST,Baltimore,MD
2013-11-23 01:28:00,T918859T,400 Lot JFA,Baltimore,MD
2013-09-16 07:27:00,U192WA,100 ST PAUL ST,Baltimore,MD
2013-05-08 10:48:00,2345HT,3300 GUILFORD AVE,Baltimore,MD
2013-04-28 10:19:00,4AN8862,200 MOSHER ST,Baltimore,MD
2013-11-18 10:09:00,5EJN25,100 BALTIMORE ST,Baltimore,MD
2013-04-06 14:23:00,WYG4070,300 WARREN AVE,Baltimore,MD
2013-10-03 18:34:00,1BE5650,3200 FENWICK AVE,Baltimore,MD
2013-06-19 22:01:00,5AK9083,2 HANOVER ST,Baltimore,MD
2013-04-25 07:43:00,1BA8065,1900 LINDEN AVE,Baltimore,MD
2013-04-05 13:02:00,8AK4893,1000 FLEET ST,Baltimore,MD
2013-09-24 20:28:00,T815703,500 SCOTT ST,Baltimore,MD
2013-12-10 02:34:00,3BD1253,1900 BALTIMORE ST,Baltimore,MD
2013-11-01 17:45:00,1FCR73,600 BROADWAY,Baltimore,MD
2013-08-30 14:49:00,1AR7501,300 CALVERT ST,Baltimore,MD
2013-12-04 02:10:00,FZN2997,U/B COMMERCE ST,Baltimore,MD
2013-07-09 10:19:00,9AT1810,U/B PRESTON ST,Baltimore,MD
2013-03-04 10:00:00,BAJ4451,2100 BRIGHTON AVE,Baltimore,MD
2013-03-31 16:56:00,4AX5214,Pulaski Hwy EB @ Moravia Park,Baltimore,MD
2013-10-24 11:34:00,AM776N,2600 HOWARD ST,Baltimore,MD
2013-12-29 20:01:00,7AV9539,600 LIGHT ST,Baltimore,MD
2013-09-25 20:31:00,IQH918,200 PENN ST,Baltimore,MD
2013-11-26 20:19:00,42442M5,3100 FAIT AVE,Baltimore,MD
2013-11-25 14:51:00,ATU0384,1800 LAMLEY ST,Baltimore,MD
2013-06-27 08:46:00,WXX8180,1600 BREVARD ST,Baltimore,MD
2013-10-01 12:56:00,02666M9,U/B CHARLES ST,Baltimore,MD
2013-03-18 16:48:00,1FXN17,3100 ST PAUL ST,Baltimore,MD
2013-11-25 11:41:00,3BG9602,1300 CALVERT ST,Baltimore,MD
2013-12-05 18:36:00,EF4942,1600 COLD SPRING LN,Baltimore,MD
2013-04-08 12:10:00,2BA8439,2200 FEDERAL ST,Baltimore,MD
2013-12-13 11:44:00,5BD2400,700 ROSEDALE ST,Baltimore,MD
2013-04-14 00:43:00,FAMILY1,U/B BIDDLE ST,Baltimore,MD
2013-09-05 20:58:00,67932CE,3100 ST PAUL ST,Baltimore,MD
2013-05-10 16:42:00,18303Y,200 SARATOGA ST,Baltimore,MD
2013-10-23 13:19:00,2AM6081,5800 BANK ST,Baltimore,MD
2013-01-23 09:00:00,8AN1383,5100 SEKOTS RD,Baltimore,MD
2013-11-23 16:42:00,8AZ2649,3300 RAVENWOOD AVE,Baltimore,MD
2013-06-21 07:43:00,1AF4037,2400 GUILFORD AVE,Baltimore,MD
2013-08-19 20:04:00,7BC1724,1100 STERRETT ST,Baltimore,MD
2013-03-31 16:03:00,602M815,Hillen St WB @ Forrest St,Baltimore,MD
2013-04-06 11:43:00,6AW0187,500 SAVAGE ST,Baltimore,MD
2013-11-09 21:29:00,M585662,1700 CHARLES ST,Baltimore,MD
2013-12-16 23:43:00,3EBY59,3500 HICKORY AVE,Baltimore,MD
2013-12-27 09:26:00,3AZ1933,900 MONROE ST,Baltimore,MD
2013-12-28 22:11:00,5FYC48,500 ST PAUL PL,Baltimore,MD
2013-12-19 09:57:00,3BD9845,200 EUTAW ST,Baltimore,MD
2013-12-15 12:10:00,1AH9723,1300 KEY HWY,Baltimore,MD
2013-03-15 13:27:00,27220M5,Harford Rd SB @ Kentucky Ave,Baltimore,MD
2013-12-17 12:24:00,30474CE,1800 SMALLWOOD ST,Baltimore,MD
2013-12-12 12:29:00,6AM6307,1400 MCCULLOH ST,Baltimore,MD
2013-10-26 17:14:00,1AX9517,900 36TH ST,Baltimore,MD
2013-12-02 11:23:00,WVM2568,1100 CAREY ST,Baltimore,MD
2013-12-17 08:24:00,3AX5102,U/B CHESTER ST,Baltimore,MD
2013-03-01 11:15:00,3AY5842,500 HANOVER ST,Baltimore,MD
2013-12-04 09:10:00,06261CC,900 DUCATEL,Baltimore,MD
2013-11-25 12:56:00,52343M7,1000 LIGHT ST,Baltimore,MD
2013-10-24 17:49:00,9AN5736,1600 BALTIMORE ST,Baltimore,MD
2013-07-05 08:01:00,IPT0115,1500 SHEFFIELD RD,Baltimore,MD
2013-11-14 09:11:00,JDG4154,100 MONASTERY AVE,Baltimore,MD
2013-10-29 13:12:00,8BE9323,200 REDWOOD ST,Baltimore,MD
2013-06-03 11:51:00,EE 2585,1703 OLIVER ST,Baltimore,MD
2013-12-16 15:53:00,1ERJ04,800 HILLEN ST,Baltimore,MD
2013-10-22 16:53:00,5AE9717,1200 MARYLAND AVE,Baltimore,MD
2013-11-23 19:49:00,1AP8743,10000 LEADENHALL ST,Baltimore,MD
